#id,username,repository,committers,authors,age_days,commits,files,main_lang,number_langs,bytes_main_lang,bytes_total,major_contrib,number_contribs,commits_major_contrib,commits_total,main_uml_author,number_uml_authors,changes_by_main_uml_author,total_uml_changes
269,Greblak,LiveDocs,3,3,1497,181,540,None,None,None,None,1812,3,116,181,1812,1,2,2
270,Lateks,Mini-PL-Interpreter,2,1,1515,78,53,None,None,None,None,1816,1,78,78,1816,1,19,19
271,weisseruebe,SE_Android_App_persistenz,1,1,1531,5,28,None,None,None,None,1642,1,5,5,1642,1,4,4
272,DevBoost,Reuseware,3,3,1890,104,10290,None,None,None,None,1817,3,77,104,1817,1,61,61
273,bwormley,CS151_RPS,3,3,1496,136,110,None,None,None,None,1820,3,80,136,1820,1,5,5
274,Apolotary,Kinesthesia,2,2,1506,23,164,None,None,None,None,1823,2,22,23,1823,1,1,1
275,petrsvetrcokolada,Spitt,5,5,1103,30,369,None,None,None,None,1826,5,17,30,1825,1,1,1
276,lmorenoc,CSC4996-4997-Winter2013-MJK,5,5,1153,85,414,None,None,None,None,1831,5,53,85,1831,1,1,1
277,JohanBeekers,Sokoban,3,3,1152,28,84,None,None,None,None,1835,3,23,28,1835,2,12,18
278,geek-caroline,Java-Command-Line-Bowling-Project,1,1,1536,16,109,None,None,None,None,1838,1,16,16,1838,1,1,1
279,crashr42,Health,2,2,1710,200,1988,None,None,None,None,1839,2,131,200,1839,1,4,4
280,moctis,GameBot,3,3,1499,41,567,None,None,None,None,1841,3,32,41,1841,1,1,1
281,ds2,taskerville,3,3,2024,53,364,None,None,None,None,1846,3,41,53,1844,1,2,2
282,erlendga,TTM4905,2,2,1517,14,225,None,None,None,None,1847,2,13,14,1847,1,69,69
283,vakaras,psi4,1,1,1500,58,115,None,None,None,None,1849,1,58,58,1849,1,8,8
284,chinameepo,com_dengc_gradute_struts_learn,1,1,1494,35,444,None,None,None,None,1850,1,35,35,1850,1,1,1
285,smur89,eUp,2,2,1144,102,1115,None,None,None,None,1852,2,62,102,1851,1,4,4
286,ESRF,DAS,2,2,1495,53,47,None,None,None,None,1607,2,27,53,1853,2,3,5
287,NDark,KobayashiMaruCommanderOS,2,2,1146,19,3447,None,None,None,None,1854,2,13,19,1854,1,1,1
288,serso,jscl-numeric,1,1,1509,16,73,None,None,None,None,1856,1,16,16,1856,1,3,3
289,jackball2008,ACW,2,2,1600,410,860,None,None,None,None,1857,2,347,410,1857,1,4,4
290,anroots,kohana-hapi,1,1,1193,67,77,None,None,None,None,1859,1,67,67,1859,1,1,1
291,mikhaildubov,Planets,1,1,1493,4,223,None,None,None,None,1860,1,4,4,1860,1,1,1
292,T045T,Echo-App,2,2,1524,90,1047,None,None,None,None,1861,2,75,90,1861,1,1,1
293,mikhaildubov,Component-model,4,4,1506,64,249,None,None,None,None,1863,4,47,64,1860,1,1,1
294,lion24,LinuxRemote,2,2,1448,24,132,None,None,None,None,1865,2,22,24,1865,2,3,4
295,gaoxiao,hadoop_analyze,2,2,1320,32,75,None,None,None,None,1867,2,31,32,1867,1,6,6
296,Alimoe21,backup.dh,2,2,1413,26,81,None,None,None,None,1870,2,25,26,1869,1,1,1
297,BEugen,WagoConf,1,1,1457,66,224,None,None,None,None,1871,1,66,66,1871,1,6,6
298,JSansalone,GZ-Utilities,1,1,1376,16,35,None,None,None,None,1872,1,16,16,1872,1,1,1
299,isel-31401,ISEL-LEIC-PI-31401,3,3,1655,4,196,None,None,None,None,1873,3,2,4,1874,1,1,1
300,syed-ariff,Employee-Service,3,3,1345,5,103,None,None,None,None,1877,3,3,5,1877,1,2,2
301,mmiyaji,Minedraft,1,1,1398,64,99,None,None,None,None,1879,1,64,64,1879,1,3,3
302,lawrencecs17,UCABDS2012,5,5,1423,41,531,None,None,None,None,1881,5,20,41,1880,1,1,1
303,frugalware,devil505,114,143,5573,88206,27844,None,None,None,None,1953,143,14780,88206,1914,2,2,4
304,VladimirMakaev,test-data-creator,2,2,1139,5,71,None,None,None,None,2030,2,4,5,2030,1,1,1
305,konkit,ProjectSpaceshooter,2,2,1137,289,3136,None,None,None,None,2032,2,162,289,2032,2,4,7
306,ryselis,viktoro_viktorina,2,2,1141,72,1041,None,None,None,None,2034,2,56,72,2035,1,15,15
307,fishwsr,FaceAlign,2,2,1139,161,2403,None,None,None,None,2036,2,96,161,2036,1,1,1
308,cheddarhead4,los-siete-amigos,8,8,1140,37,118,None,None,None,None,2041,8,13,37,2041,2,4,5
309,krzysztofmaslak,scea,2,2,1348,31,16,None,None,None,None,2047,2,30,31,2047,1,7,7
310,jamesrcounts,CS542,4,4,1165,96,455,None,None,None,None,2049,4,92,96,2051,1,1,1
311,JohanBeekers,Goudkoorts,2,2,1137,2,31,None,None,None,None,1835,2,1,2,1835,2,8,11
312,jibhaine,engin,2,2,1213,24,249,None,None,None,None,2053,2,23,24,2053,1,2,2
313,amujika,ruralHouses,17,17,1139,113,116,None,None,None,None,2055,17,37,113,2061,10,4,18
314,richg49,animi,1,1,991,2,183,None,None,None,None,2071,1,2,2,2071,1,1,1
315,tstune,designpattern,1,1,1157,12,182,None,None,None,None,2072,1,12,12,2072,1,47,47
316,greenboxal,greenbox3d,1,1,1151,18,354,None,None,None,None,2073,1,18,18,2073,1,2,2
317,suan,mirlite,2,2,1988,14,119,None,None,None,None,2074,2,13,14,2074,1,1,1
318,Darpholgshon,java-test-harness,2,2,1152,2,356,None,None,None,None,2076,2,1,2,2077,1,2,2
319,inbloom,ingestion-validation,5,5,1307,19,853,None,None,None,None,2078,5,8,19,2079,1,4,4
320,nicolashenry,djangotest,4,4,1215,29,101,None,None,None,None,2085,4,12,29,2086,1,1,1
321,chr22,testRepo,3,3,1140,15,522,None,None,None,None,2088,3,12,15,2088,1,7,7
322,riaansnyders,DimensionData,1,1,1155,4,120,None,None,None,None,2090,1,4,4,2090,1,8,8
323,headdetect,PuzzleGame-CSharp,1,1,1155,5,38,None,None,None,None,2091,1,5,5,2091,1,1,1
324,alexgyori,PdfConversion,1,1,1152,3,195,None,None,None,None,2092,1,3,3,2092,1,1,1
325,TwUni2012,kochbuch-android,3,3,1156,18,67,None,None,None,None,2095,3,13,18,2095,1,1,1
326,Vylyb,SEAT_Projekt,1,1,1154,3,39,None,None,None,None,2096,1,3,3,2096,1,2,2
327,filipebezerra,JWeatherPanel,3,3,1245,30,133,None,None,None,None,2098,3,25,30,2098,1,2,2
328,softeng2012,e-Rent,1,1,1149,3,47,None,None,None,None,2100,1,3,3,2100,1,1,1
329,petryxadubyk,BaseRepository,2,2,1150,12,1530,None,None,None,None,2102,2,11,12,2102,1,6,6
330,randolpho,linesandboxes,2,2,1149,49,1280,None,None,None,None,2104,2,48,49,2104,1,2,2
331,OPLZZ,data-modelling,2,2,1149,94,49,None,None,None,None,2105,2,93,94,2105,1,24,24
332,patrickneubauer,sample-libraries,2,2,1149,18,77,None,None,None,None,1471,2,17,18,1473,1,1,1
333,patrickneubauer,basic-building-blocks-poc,3,3,1147,23,106,None,None,None,None,1471,3,21,23,1471,1,21,21
334,bertolinux,QBittorrentApp,2,2,1148,14,383,None,None,None,None,2107,2,13,14,2107,1,1,1
335,brunolm,NLayer,1,1,1329,1,79,None,None,None,None,2109,1,1,1,2109,1,1,1
336,kirsrus,SafeUsb,2,2,1391,15,32,None,None,None,None,2110,2,12,15,2110,2,9,10
337,neural5torm,nSt.ScorpioCsharp,1,1,1902,4,64,None,None,None,None,1049,1,4,4,1049,1,6,6
338,AidaKadyrova,homeworks3,1,1,1514,14,50,None,None,None,None,2112,1,14,14,2112,1,1,1
339,klhurley,ElementalEngine2,2,2,1231,3,5275,None,None,None,None,2114,2,2,3,2114,1,22,22
340,zhukan,jiehuo_20120704,1,1,1150,11,4879,None,None,None,None,2115,1,11,11,2115,1,1,1
341,dirsot,timemap,3,3,1206,72,1739,None,None,None,None,2116,3,64,72,2116,1,1,1
342,kopatekopete,MSF50_Test,2,2,1221,3,440,None,None,None,None,2120,2,2,3,2120,2,1,2
343,jacktsai,WebApiSurvey,1,1,1153,9,370,None,None,None,None,2121,1,9,9,2121,1,1,1
344,rdurelli,transformationM2M,1,1,1152,3,31,None,None,None,None,2122,1,3,3,2122,1,7,7
345,csrocha,openerp-survey,5,4,1142,304,505,None,None,None,None,2123,4,234,304,,0,,0
346,niumuguang,TribonJig,1,1,1135,6,71,None,None,None,None,2128,1,6,6,2128,1,1,1
347,misop,diplomovka,1,1,1144,181,11498,None,None,None,None,2129,1,181,181,2129,1,2,2
348,Journeyer,hfdpcpp_s,1,1,1139,374,4840,None,None,None,None,1497,1,374,374,,0,,0
349,nomadicoder,stageorders,4,4,2358,269,925,None,None,None,None,2130,4,263,269,2130,1,1,1
350,liguoqing84,docs,1,1,1220,3,5,None,None,None,None,2134,1,3,3,2134,1,1,1
351,rrnntt,questions,2,2,1215,94,1325,None,None,None,None,2135,2,71,94,2136,1,4,4
352,georgiIvanov,TelerikAcademy,2,2,1142,268,17648,None,None,None,None,2137,2,248,268,2137,1,7,7
353,pauek,webcc,1,1,1833,33,156,None,None,None,None,2139,1,33,33,2139,1,1,1
354,riaansnyders,SmartVillage,1,1,1220,25,2903,None,None,None,None,2090,1,25,25,2090,1,4,4
355,pvgorp,TTC13-PN2SC-GrGen,1,1,1149,9,119,None,None,None,None,2140,1,9,9,2140,1,1,1
356,timtheonly,group-project,14,14,1159,132,217,None,None,None,None,2146,14,74,132,2151,1,2,2
357,hugz,TAO_Projet,2,2,1133,38,42,None,None,None,None,2155,2,22,38,2156,1,1,1
358,eduavila,AgroControle,3,3,1145,223,311,None,None,None,None,2158,3,217,223,2158,1,2,2
359,kevenjames,DistributionRoundingAnalyse,1,1,1135,5,113,None,None,None,None,2160,1,5,5,2160,1,1,1
360,kanastasov,Projects,2,2,1170,6,206,None,None,None,None,2161,2,5,6,2161,1,1,1
361,juliusba,QuadKin,3,3,1133,10,66,None,None,None,None,2164,3,8,10,2164,1,12,12
362,chiupinchen,VSModelingProjectTest,3,3,1133,3,20,None,None,None,None,2166,3,1,3,2168,2,1,2
363,snahider,Switch-Transaccional,3,3,1715,31,1867,None,None,None,None,2169,3,28,31,2169,1,1,1
364,alaershov,nsu-java-tasks,2,2,1139,24,140,None,None,None,None,2173,2,13,24,2173,1,1,1
365,HATtrick-games,ICT309,3,3,1131,123,513,None,None,None,None,2175,3,72,123,2175,1,2,2
366,sreeks,ArchGame,4,4,1138,19,2885,None,None,None,None,2178,4,9,19,2179,1,2,2
367,fedegua,programacion,2,2,1131,6,1290,None,None,None,None,2182,2,5,6,2182,1,1,1
368,lipeno,projectMash,1,1,1127,3,339,None,None,None,None,2183,1,3,3,2183,1,1,1
369,mailopl,code-example,1,1,1129,12,732,None,None,None,None,2184,1,12,12,2184,1,1,1
370,davidmerrick,SEALTeamOCHO,4,4,1128,24,284,None,None,None,None,2186,4,10,24,2186,1,1,1
371,singlebrook,cf_rubyish,2,2,1172,15,534,None,None,None,None,2189,2,13,15,2189,1,1,1
372,N7Repository,ASML,3,3,1167,18,1163,None,None,None,None,2192,3,16,18,2192,1,39,39
373,Stefanpu13,TelerikAcademyRepository,1,1,1129,44,627,None,None,None,None,2194,1,44,44,2194,1,1,1
374,StarUMLZone,StarUML,1,1,1209,1,3792,None,None,None,None,918,1,1,1,918,1,4,4
375,GIP-RECIA,esco-grouper-ui,6,6,2195,108,10171,None,None,None,None,2195,6,44,108,2195,1,2,2
376,MagdaZ,kalendarz,2,2,1067,8,764,None,None,None,None,2201,2,6,8,2201,1,2,2
377,Rosthouse,Multi-Pac,3,3,1127,6,289,None,None,None,None,2203,3,4,6,2203,1,1,1
378,Theadd,juced,4,4,1127,90,5306,None,None,None,None,2207,4,67,90,2207,1,11,11
379,passarel,JHekaton,3,3,1126,32,60,None,None,None,None,2211,3,29,32,2211,1,4,4
380,lucasasecas,Recomender,1,1,1328,1,176,None,None,None,None,2213,1,1,1,2213,1,1,1
381,atok,POWERsim,5,5,1124,43,128,None,None,None,None,2215,5,20,43,2217,1,1,1
382,HATtrick-games,ICT311,3,3,1131,350,22380,None,None,None,None,2174,3,131,350,2175,2,2,3
383,btpka3,btpka3.github.com,5,5,1127,358,4436,None,None,None,None,2219,5,285,358,2219,1,1,1
384,chr22,SWD,1,1,1126,15,376,None,None,None,None,2088,1,15,15,2088,1,11,11
385,Splinter83,models,2,2,1124,5,8,None,None,None,None,2224,2,3,5,2224,1,2,2
386,Mykhailenko,uml-prolog-checker,10,10,1564,315,431,None,None,None,None,2228,10,82,315,2227,3,4,8
387,skarpenko,phlox,1,1,1222,197,462,None,None,None,None,2236,1,197,197,2236,1,5,5
388,ilya40umov,social-mongo-spring-data,2,2,1123,4,34,None,None,None,None,2238,2,3,4,2238,1,1,1
389,sundayman,CSCServer,2,2,1412,25,360,None,None,None,None,2239,2,24,25,2239,2,4,5
390,xiasiliang-hit,restaurant_reservation_system,1,1,1122,3,841,None,None,None,None,2241,1,3,3,2241,1,2,2
391,Aliced3645,DataCenterMarketing,6,6,1124,233,14988,None,None,None,None,2243,6,141,233,2247,1,2,2
392,proreco,ThunderCat,5,5,1175,49,230,None,None,None,None,2252,5,24,49,2252,3,48,54
393,DedRain,PluginsSystem,3,3,1121,17,1568,None,None,None,None,2253,3,9,17,2254,1,1,1
394,eclipse,gmf-tooling.uml2tools,6,6,3447,2671,23977,None,None,None,None,2256,6,1864,2671,2257,4,229,396
395,JulianoR,Trabalho_OCL,4,4,1121,22,46,None,None,None,None,2262,4,9,22,2263,1,1,1
396,Journeyer,tmplguide,1,1,1141,10,268,None,None,None,None,1497,1,10,10,1497,1,7,7
397,gonch,JungleArena,7,7,1119,147,256,None,None,None,None,2268,7,61,147,2266,1,1,1
398,johnolos,fpg1,22,22,1121,384,147,None,None,None,None,2272,22,120,384,2291,1,1,1
399,JohanBeekers,Jue_De_Barricade,2,2,1121,35,210,None,None,None,None,1835,2,23,35,1837,2,40,69
400,matthew-somers,151project,4,4,1248,33,66,None,None,None,None,2296,4,14,33,2296,2,3,4
401,4ipalino,PlagiatsJaeger,10,10,1118,974,2016,None,None,None,None,2300,10,248,974,2303,5,16,28
402,spboom,Baricade,3,3,1117,65,126,None,None,None,None,2308,3,44,65,2308,1,15,15
403,91kerezi,JavaChatAgain,2,2,1389,16,36,None,None,None,None,2312,2,14,16,2312,1,1,1
404,91kerezi,simpleApp,2,2,1245,15,71,None,None,None,None,2312,2,14,15,2312,1,11,11
405,aarondunn,bugkick,10,10,1152,134,7112,None,None,None,None,2314,10,106,134,2314,1,1,1
406,abaur,TinfoilP2P,3,3,1455,143,632,None,None,None,None,2323,3,67,143,2323,1,1,1
407,adrienrouquet,cpe-projet,5,5,1211,210,153,None,None,None,None,2329,5,111,210,2328,2,2,3
408,alendit,exeLearning,10,10,2527,109,10655,None,None,None,None,2333,10,45,109,2333,1,1,1
409,ananas-project,blueprint,12,12,1265,145,1443,None,None,None,None,2346,12,67,145,2342,1,1,1
410,andef4,ch.bfh.bti7081.s2013.blue,6,6,1140,133,194,None,None,None,None,2357,6,80,133,2357,1,8,8
411,artyomtrityak,backbone-package-example,2,2,1120,10,121,None,None,None,None,2360,2,7,10,2359,1,1,1
412,august0815,grisbi_test,3,3,1185,15,31,None,None,None,None,2362,3,13,15,2362,1,1,1
413,bamdadd,hokm,2,2,1520,25,1409,None,None,None,None,2365,2,17,25,2365,1,1,1
414,bebopsan,peyeQM,4,4,1646,167,2926,None,None,None,None,2366,4,142,167,2366,1,5,5
415,bot3019,SushiGoRound,1,1,1123,4,9,None,None,None,None,2370,1,4,4,2370,1,1,1
416,brdp,sylar,1,1,1134,4,195,None,None,None,None,2371,1,4,4,2371,1,1,1
417,Broncko,Savant,2,2,2094,75,4081,None,None,None,None,2373,2,74,75,2373,1,1,1
418,bsspirit,mahout-demo,1,1,1589,7,105,None,None,None,None,2374,1,7,7,2374,1,1,1
419,caioccaa,TCC---Brunno-e-Caio,2,2,1508,125,173,None,None,None,None,2375,2,65,125,2375,1,1,1
420,carlosaml,argouml,4,4,1303,8,4858,None,None,None,None,2379,4,4,8,2377,1,25,25
421,cc5tudio,jcivicase,1,1,1162,5,36624,None,None,None,None,2381,1,5,5,2381,1,2,2
422,champion1337,Spiderel,3,3,1973,28,93,None,None,None,None,2384,3,24,28,2382,1,1,1
423,christiansalazar,crugeconnector,1,1,1233,26,27,None,None,None,None,2385,1,26,26,2385,1,1,1
424,clem1,segvault,2,2,2479,61,1637,None,None,None,None,2387,2,53,61,2387,1,1,1
425,ClemSaubi,MarioCraft,1,1,1149,27,369,None,None,None,None,2388,1,27,27,,0,,0
426,cordlandwehr,typo3-tx_fsmi_exams,2,2,2440,139,87,None,None,None,None,2389,2,132,139,2389,1,1,1
427,cournape,waf,12,14,1669,394,1186,None,None,None,None,2391,14,339,394,2391,1,1,1
428,cts2,cts2-specification,3,3,1375,74,413,None,None,None,None,2406,3,44,74,2406,1,4,4
429,damarquezg,rtslam,17,18,2244,949,330,None,None,None,None,2420,18,319,949,2420,1,1,1
430,danap,myjsqlview-querybuilder,1,1,1248,329,140,None,None,None,None,2428,1,329,329,2428,1,1,1
431,dapaulid,JCoAP,2,2,1849,16,71,None,None,None,None,2429,2,10,16,2430,1,2,2
432,dariov21,informatorioVirtual,10,10,1243,39,806,None,None,None,None,2437,10,10,39,2432,2,1,2
433,dedeibel,annoyme,7,7,2745,85,290,None,None,None,None,2441,7,71,85,2441,1,6,6
434,deltaluca,flappy,16,16,1643,538,430,None,None,None,None,2448,16,204,538,2448,2,2,4
435,Depter,JRLib,4,4,1154,223,10964,None,None,None,None,2464,4,218,223,2464,1,1,1
436,dhumphreys,cfrel,5,6,1970,316,156,None,None,None,None,2468,6,198,316,2468,1,3,3
437,dmosen,wiki-analysis,5,5,1119,65,3085,None,None,None,None,2475,5,42,65,2474,1,5,5
438,ducin,piet,4,4,2433,52,295,None,None,None,None,2481,4,29,52,2481,1,1,1
439,dvdotsenko,Wak,20,20,1843,702,2345,None,None,None,None,2391,20,328,702,2391,1,1,1
440,EchelonTeam,sca3_main,3,3,1249,7,64212,None,None,None,None,2495,3,5,7,2496,1,2,2
441,EiffelSoftware,EiffelStudio,115,115,8425,89780,167768,None,None,None,None,2527,115,25978,89780,2527,2,4,5
442,Elv13,Umbrello-ng2,3,3,1264,36,3019,None,None,None,None,2612,3,31,36,2612,1,7,7
443,exelearning,iteexe,39,40,4137,5814,52688,None,None,None,None,2637,40,832,5814,2616,2,6,7
444,felipe-abella,projetosi120122,2,2,1136,18,7892,None,None,None,None,2656,2,17,18,2656,1,1,1
445,fio-ben-TER2013,WWWConference,4,4,1155,76,10221,None,None,None,None,2657,4,59,76,2657,1,1,1
446,GenieLog,TP2_GestionDeFlotte,6,6,1273,101,222,None,None,None,None,2662,6,47,101,2663,3,6,12
447,georgemathewk,Financia,4,4,1815,62,3575,None,None,None,None,2667,4,53,62,,0,,0
448,gisce,openobject-addons-extra,251,291,3301,10458,14624,None,None,None,None,2680,291,838,10458,2841,3,2,4
449,gloaec,perl-ecommerce,6,7,1119,85,259,None,None,None,None,2962,7,54,85,,0,,0
450,golem,bankshoot,2,2,1253,162,193,None,None,None,None,2970,2,90,162,2968,1,2,2
451,grzes314,LSM,2,2,1137,170,318,None,None,None,None,2971,2,169,170,2971,1,1,1
452,havan,porsuk,1,1,2805,1,71,None,None,None,None,2973,1,1,1,2973,1,1,1
453,hijarian,Perfectstorm,1,1,1680,3,192,None,None,None,None,2974,1,3,3,2974,1,1,1
454,IDCI-Consulting,PartnerBundle,3,3,1187,49,177,None,None,None,None,2976,3,30,49,2976,1,2,2
455,IDCI-Consulting,SimpleMediaBundle,6,6,1176,50,60,None,None,None,None,2977,6,37,50,2977,2,3,5
456,IDCI-Consulting,SimpleScheduleBundle,3,5,1275,138,223,None,None,None,None,2977,5,119,138,2977,1,11,11
457,Jajcus,pyxmpp,1,1,4692,743,189,None,None,None,None,2981,1,743,743,2981,1,1,1
458,jbowwww,JGL,2,2,1002,31,432,None,None,None,None,2982,2,29,31,2982,1,1,1
459,jgralab,edl,2,2,1201,32,553,None,None,None,None,2984,2,30,32,2984,1,3,3
460,jgralab,jex,3,3,1229,147,157,None,None,None,None,2985,3,133,147,2985,1,29,29
461,jimmccusker,caTissue,48,48,3919,6665,10683,None,None,None,None,2991,48,911,6665,3021,4,17,25
462,jkcodetracer,JustForFun,2,2,1202,5,2393,None,None,None,None,3035,2,4,5,3035,1,1,1
463,jmil,treeGenerator,1,1,1671,3,334,None,None,None,None,3037,1,3,3,3037,1,2,2
464,kape1395,biosensor.solver-2D,3,3,3259,344,551,None,None,None,None,3038,3,191,344,3038,1,17,17
465,Khady,obiwan-kanbanobi,10,10,1247,346,154,None,None,None,None,3041,10,138,346,3045,1,1,1
466,korasaccharin,arena,2,2,1643,7,60,None,None,None,None,3051,2,6,7,3051,1,2,2
467,krystian-wojtas,Spartan3sim,4,4,1484,492,575,None,None,None,None,3055,4,249,492,3053,1,1,1
468,lemmy,SecuredSLP,18,18,2736,185,375,None,None,None,None,3058,18,66,185,3074,1,1,1
469,leovetter,-diteur-de-form,2,2,1171,3,27,None,None,None,None,3075,2,2,3,3075,1,1,1
470,lexevs,lexevs,28,28,2251,5144,9493,None,None,None,None,3077,28,2687,5144,3096,2,3,6
471,LibrePlan,libreplan,31,60,2539,10878,10913,None,None,None,None,3106,60,2969,10878,3109,2,13,16
472,LinkFly,daemonization,4,4,1985,190,112,None,None,None,None,3170,4,89,190,3169,4,3,7
473,llohellohe,hadoop-103,2,2,1351,3,29,None,None,None,None,3171,2,2,3,3171,1,1,1
474,lsolbach,MDAGenerator,2,2,2892,220,539,None,None,None,None,3173,2,215,220,3173,1,12,12
475,mapbender,mapbender-documentation,31,31,1674,793,604,None,None,None,None,3194,31,230,793,,0,,0
476,marcoamador,Nine-Men-s-Morris---MFES,3,3,1219,27,77,None,None,None,None,2450,3,13,27,3207,1,2,2
477,matthoosier,os,14,19,1695,778,1351,None,None,None,None,2391,19,471,778,2391,1,1,1
478,maxn7,Projet-C--,3,3,1616,50,238,None,None,None,None,3215,3,26,50,3216,1,1,1
479,medrimonia,pfa-nethack-management,8,8,1242,46,59,None,None,None,None,3218,8,22,46,3217,1,1,1
480,METIS-Project,ILDE,6,6,1167,370,35051,None,None,None,None,3228,6,292,370,3228,1,1,1
481,mhozza,HandControl,1,1,1968,216,809,None,None,None,None,3231,1,216,216,3231,1,4,4
482,mhozza,HandControl_BachelorThesis,1,1,1460,79,70,None,None,None,None,3231,1,79,79,3231,1,2,2
483,micky686,Esen2012,8,8,1237,254,786,None,None,None,None,3233,8,78,254,3233,1,1,1
484,mihhailnovik,msvPoker,2,2,1408,2,284,None,None,None,None,3240,2,1,2,3241,1,2,2
485,mirror,xmlstar,7,13,4897,700,396,None,None,None,None,3242,13,413,700,3242,1,1,1
486,Motiva,vtkESQui,4,4,2133,181,1725,None,None,None,None,3257,4,175,181,3257,3,2,5
487,mqu,php-console-freebox,1,1,1838,70,41,None,None,None,None,3259,1,70,70,3259,1,4,4
488,muatik,kelimeci,6,6,1814,395,412,None,None,None,None,3262,6,215,395,3260,2,14,17
489,myGrid,methodbox,7,7,2434,1808,9779,None,None,None,None,3267,7,1604,1808,3267,1,3,3
490,nam0r,Parking,4,4,1656,88,368,None,None,None,None,3275,4,34,88,3275,3,11,19
491,NCIP,bioconductor,13,13,4386,553,9008,None,None,None,None,3277,13,287,553,3277,1,4,4
492,NCIP,caarray-docs,32,32,3295,2930,5847,None,None,None,None,3295,32,800,2930,3295,4,28,57
493,NCIP,calims,7,7,1160,41,16899,None,None,None,None,3289,7,13,41,3321,1,1,1
494,NCIP,psc-docs,15,15,3811,595,644,None,None,None,None,3333,15,457,595,3333,2,10,17
495,nguyenki,bankENSIMAG,4,4,1269,7,74,None,None,None,None,3342,4,3,7,3341,1,1,1
496,nicoblakie,arkasGroup,5,5,1217,44,1908,None,None,None,None,3344,5,22,44,3344,1,2,2
497,nordmoen,IT3708-Evo,1,1,1155,16,243,None,None,None,None,3349,1,16,16,3349,1,1,1
498,nosliwneb,robocut,5,5,2010,108,76,None,None,None,None,3351,5,77,108,3351,1,1,1
499,Noughmad,Wobble,1,1,1545,142,135,None,None,None,None,3355,1,142,142,3355,1,1,1
500,oh2gxn,nip,7,7,4547,812,233,None,None,None,None,3357,7,535,812,3357,1,8,8
501,openEHR,reference-models,2,2,1262,48,1722,None,None,None,None,3364,2,47,48,3364,1,4,4
502,opengeogroep,pySLD,2,2,1776,22,18,None,None,None,None,3366,2,16,22,3365,1,1,1
503,orvsd,moodle22,307,383,5248,53414,65405,None,None,None,None,3369,383,7948,53414,3367,1,1,1
504,OSLL,sw3g,3,3,1611,36,125,None,None,None,None,3753,3,34,36,3751,1,1,1
505,ozgurlukicin,ozgurlukicin,14,14,3230,3675,10286,None,None,None,None,3758,14,1844,3675,3758,1,5,5
506,pardus-anka,COMAK,1,1,1302,1,3146,None,None,None,None,3768,1,1,1,3768,1,1,1
507,PhoenixClub,FireParrot,3,3,1517,84,74,None,None,None,None,3769,3,63,84,3769,1,1,1
508,pisilinux,playground,68,68,1134,3404,43203,None,None,None,None,3803,68,572,3404,3829,1,1,1
509,ponxo,ISIMarket,5,5,1225,72,5831,None,None,None,None,3841,5,37,72,3842,1,3,3
510,PrehistoricTeam,pycrypt,4,4,1140,131,393,None,None,None,None,3846,4,62,131,3846,2,2,3
511,ptaq666,Trajectory-1.0,1,1,1152,3,29,None,None,None,None,3848,1,3,3,3848,1,1,1
512,remysaissy,examour-exokernel,2,2,2163,29,2892,None,None,None,None,3849,2,22,29,,0,,0
513,rfilipo,Quitanda,1,1,1167,4,86,None,None,None,None,3851,1,4,4,3851,1,1,1
514,rgammans,MysteryMachine,4,4,2654,584,214,None,None,None,None,3852,4,558,584,3852,1,6,6
515,Ronald-Liu,Angry-Shoes,2,2,1773,14,36,None,None,None,None,3856,2,11,14,3856,1,1,1
516,saul-calderonramirez,Aud-SWIPE-P,3,3,1167,29,5016,None,None,None,None,3860,3,25,29,3860,1,1,1
517,silei862,robotic,3,3,1225,56,400,None,None,None,None,3861,3,46,56,3861,1,2,2
518,skython,eXe,13,13,4137,2749,9293,None,None,None,None,2620,13,584,2749,2616,2,6,7
519,ssj-gz,emscripten-kdelibs,1085,1092,6932,100031,28714,None,None,None,None,1725,1092,9550,100031,4017,2,1,2
520,statismo,statismo,30,30,1532,817,2269,None,None,None,None,4870,30,229,817,4866,1,1,1
521,svn2github,qmcpack,21,21,4241,5428,21572,None,None,None,None,4896,21,2898,5428,4895,1,2,2
522,sylvesterink,421,2,2,1502,17,43,None,None,None,None,4916,2,12,17,4916,1,2,2
523,th3fr33man,jendrix,6,6,1252,79,1048,None,None,None,None,4918,6,44,79,4918,2,11,12
524,theblacksmith,Baze,2,2,1764,11,5091,None,None,None,None,4924,2,10,11,4924,1,1,1
525,tianhuyang,Scoutin,3,3,1110,81,3970,None,None,None,None,4928,3,47,81,4928,1,1,1
526,tic-ull,LibreCMS,4,4,2883,277,1882,None,None,None,None,4930,4,147,277,4929,1,16,16
527,titokone,kohahdus,6,6,3476,696,556,None,None,None,None,4933,6,200,696,4936,4,6,10
528,tokoe,weatherinfo,3,3,2503,45,116,None,None,None,None,1646,3,21,45,1646,1,5,5
529,ToureNPlaner,tourenplaner-doc,15,15,1708,214,103,None,None,None,None,4943,15,43,214,4943,3,3,6
530,tyrelltle,TempProjectBag,4,4,1849,15,1922,None,None,None,None,4956,4,11,15,4956,1,1,1
531,ulisses,delusion-honeypot-paper,1,1,1492,5,41,None,None,None,None,4960,1,5,5,4960,1,1,1
532,wesleyalcoforado,Mono-Manager,4,4,1967,155,8368,None,None,None,None,4961,4,120,155,4961,1,5,5
