#id,username,repository,committers,authors,age_days,commits,files,main_lang,number_langs,bytes_main_lang,bytes_total,major_contrib,number_contribs,commits_major_contrib,commits_total,main_uml_author,number_uml_authors,changes_by_main_uml_author,total_uml_changes
1669,aravindaspirant,CivicSense,1,1,1332,1,537,None,None,None,None,1961,1,1,1,1961,1,1,1
1670,renatocjn,TrabalhoSO,2,2,1264,21,47,None,None,None,None,1962,2,13,21,1962,1,2,2
1671,jbosstools,jbosstools-base,85,89,4135,5539,27935,None,None,None,None,1523,89,1180,5539,2005,1,1,1
1672,hroncok,zizen,6,6,1275,177,475,None,None,None,None,2017,6,69,177,2017,1,2,2
1673,Ghuillaume,CalSync,5,5,1239,137,514,None,None,None,None,2024,5,53,137,2024,3,3,6
1674,mateuszbaran,ECG-analyzer,31,32,1270,550,861,None,None,None,None,2030,32,102,550,2028,1,1,1
1675,apache,clerezza,26,26,2318,3934,33358,None,None,None,None,2059,26,2205,3934,,0,,0
1676,apache,zetacomponents,28,28,3904,7856,59455,None,None,None,None,2088,28,2078,7856,2087,7,157,296
1677,shigeki,node-class-diagram,2,2,1271,5,4,None,None,None,None,2114,2,4,5,2114,1,4,4
1678,Elabas,AS_Semester_projekt,3,3,1275,92,315,None,None,None,None,2116,3,53,92,2116,1,4,4
1679,Xaerii,Test,3,3,1470,25,54,None,None,None,None,2119,3,10,25,2120,1,1,1
1680,ddeunagomez,javabien,6,6,1244,93,738,None,None,None,None,2123,6,43,93,2121,3,2,4
1681,thiagobandeirars,trabalhosg2,6,6,1376,67,310,None,None,None,None,2128,6,26,67,2128,1,1,1
1682,hellrider42,tpRO,2,2,1257,32,166,None,None,None,None,2133,2,25,32,2133,1,2,2
1683,ChrisNeveu,CobraSketch,8,8,1295,108,78,None,None,None,None,2136,8,41,108,2137,1,1,1
1684,dariov21,informatorioVirtual,10,10,1243,39,806,None,None,None,None,2149,10,10,39,2144,1,2,2
1685,becuz,RESTmoteControl,6,6,1258,137,658,None,None,None,None,2154,6,108,137,2154,1,2,2
1686,ausmarton,voiceglue-centos-6,1,1,1473,1,997,None,None,None,None,2159,1,1,1,2159,1,1,1
1687,SuperIzzo,Vroom3D,3,3,1260,181,4190,None,None,None,None,2162,3,97,181,2161,1,1,1
1688,Stenbaek,dSoftArk,3,3,1245,201,427,None,None,None,None,2164,3,148,201,2164,2,7,8
1689,ezterry,GB-framework_base,322,586,2723,27616,27305,None,None,None,None,237,586,4188,27616,147,1,5,5
1690,anirul,TM_LHC_tune,8,8,1257,135,170,None,None,None,None,2191,8,71,135,2191,1,3,3
1691,wox2,migrace_databaze,7,7,1995,127,26961,None,None,None,None,2202,7,69,127,2200,2,4,5
1692,djbelyak,FinalWork,1,1,1359,21,58,None,None,None,None,2204,1,21,21,2204,1,2,2
1693,dzerbino,pyAVG,4,4,1257,103,101,None,None,None,None,2205,4,57,103,2205,1,21,21
1694,juandaosp,Proyecto_DesarrolloII,6,6,1245,38,415,None,None,None,None,2210,6,12,38,2210,1,1,1
1695,javroch,android_frameworks_base,558,884,2723,63661,43132,None,None,None,None,237,884,4190,63661,147,1,5,5
1696,nachoalthabe,RIAQuest,6,6,1420,36,199,None,None,None,None,2218,6,13,36,2217,1,1,1
1697,lawrence0819,lawrence0819.github.com,1,1,1472,40,1032,None,None,None,None,2223,1,40,40,2223,1,4,4
1698,sarryPTI10D,pengenalan-rambu-lalu-lintas,6,6,1225,51,531,None,None,None,None,2224,6,24,51,2229,1,2,2
1699,pszafer,dlna_document,3,3,1516,46,84,None,None,None,None,2231,3,35,46,2231,1,3,3
1700,diegomartin,Telemaco,1,1,1821,124,397,None,None,None,None,2233,1,124,124,2233,1,8,8
1701,MMuelle5,cash_next_door,2,2,1263,64,173,None,None,None,None,2234,2,44,64,2234,1,2,2
1702,tupilabs,tap4j,11,11,2031,406,3665,None,None,None,None,2238,11,189,406,2238,1,1,1
1703,vincentmatte,shiny-octo-bear,4,4,1224,13,318,None,None,None,None,2249,4,8,13,2248,1,1,1
1704,statismo,statismo,30,30,1532,817,2269,None,None,None,None,2256,30,229,817,2251,2,2,3
1705,kbarrett,third-year-project,2,2,1274,70,533,None,None,None,None,2281,2,69,70,2281,1,3,3
1706,oxpa,oxpa_simple_http,4,4,1352,19,21,None,None,None,None,2284,4,13,19,2284,2,1,2
1707,elventear,psutil,8,8,2904,797,74,None,None,None,None,2291,8,392,797,2291,2,2,3
1708,mr-nours,rapport-cp,5,5,1221,45,63,None,None,None,None,2295,5,24,45,2295,1,2,2
1709,BDSAMacGyvers,AS45,4,4,1246,11,167,None,None,None,None,2301,4,7,11,2301,1,4,4
1710,salvinha,UOCPFC_Eduard_Salva,3,3,1277,176,8757,None,None,None,None,2305,3,91,176,2304,2,3,4
1711,radzio,Neuronal-Networks,2,2,1255,34,175,None,None,None,None,2307,2,33,34,2307,2,2,3
1712,bcmoney,OpenRecommender,1,1,1826,6,6218,None,None,None,None,2309,1,6,6,2309,1,13,13
1713,Matthiasvanderhallen,DistributedSystems,2,2,1251,13,18,None,None,None,None,2311,2,8,13,2311,1,4,4
1714,wuiscmc,missile_command,3,3,1231,35,270,None,None,None,None,2312,3,22,35,2314,1,4,4
1715,peplopez,El-Rayo-de-Zeus,13,13,1216,1106,84539,None,None,None,None,2316,13,293,1106,2321,1,2,2
1716,RobotML,RobotML-documentation,14,14,1299,109,888,None,None,None,None,2333,14,31,109,2333,2,4,5
1717,romfret,ws-coa,6,6,1215,111,412,None,None,None,None,2343,6,39,111,,0,,0
1718,tavoav,hereCostaRica,2,2,1252,7,288,None,None,None,None,2349,2,6,7,2349,1,1,1
1719,elalamihiba,cogniapp,1,1,1358,2,1006,None,None,None,None,2350,1,2,2,2350,1,1,1
1720,edukempf,grupo3_ne3a_2012_2,2,2,1215,246,655,None,None,None,None,2352,2,146,246,2352,1,2,2
1721,s9313,ProjektMPR,1,1,1243,9,88,None,None,None,None,2353,1,9,9,2353,1,1,1
1722,ppires,freemind-spl,1,1,1255,86,5958,None,None,None,None,2354,1,86,86,2354,1,2,2
1723,bhcarpenter,intro-to-programming,2,2,1273,131,693,None,None,None,None,2356,2,129,131,,0,,0
1724,daruane,college,2,2,1244,19,363,None,None,None,None,2358,2,18,19,2358,1,3,3
1725,drBenway,siteResearch,2,2,1357,18,21340,None,None,None,None,2360,2,13,18,2359,1,1,1
1726,plandevida,IS-VideoClub,16,16,1219,149,2917,None,None,None,None,2362,16,68,149,2375,1,2,2
1727,golem,bankshoot,2,2,1253,162,193,None,None,None,None,2379,2,90,162,2377,1,2,2
1728,SysFera,vishnu,35,40,1964,16499,28957,None,None,None,None,2380,40,2615,16499,2389,3,25,36
1729,Valryon,monique-arcade-edition,2,2,1221,32,221,None,None,None,None,2420,2,29,32,2420,1,1,1
1730,ari633,TwitClient,4,4,1242,53,374,None,None,None,None,2425,4,29,53,2425,2,1,2
1731,imgaray,EPD,3,3,1270,47,97,None,None,None,None,2426,3,24,47,2426,1,1,1
1732,SebReuter,IR_Navigator_Bot,16,16,1230,68,141,None,None,None,None,2438,16,16,68,2431,1,1,1
1733,Kristinahussak,ikt_2011_groupe_1,6,6,1252,180,273,None,None,None,None,2446,6,58,180,2446,1,4,4
1734,cypressf,text-based-game,2,2,1355,36,15,None,None,None,None,2452,2,20,36,2451,1,1,1
1735,tixxdz,nmap,43,43,4011,7185,2689,None,None,None,None,2459,43,2951,7185,2459,1,1,1
1736,jcmuller,msewage-importer,3,3,1221,41,31,None,None,None,None,2497,3,36,41,2498,1,1,1
1737,alexarse,Orchestra,2,2,1128,56,4765,None,None,None,None,2499,2,32,56,2499,1,1,1
1738,gabrielpolobrallard,LaboratorioFinal,1,1,1387,14,1738,None,None,None,None,2501,1,14,14,2501,1,1,1
1739,alvesjnr,T100,4,4,1523,98,390,None,None,None,None,2502,4,62,98,2503,1,2,2
1740,adetaylor,android-frameworks-base-with-remote-control-service,552,872,2723,62777,39845,None,None,None,None,237,872,4188,62777,147,1,5,5
1741,xixixao,othello,3,3,1223,77,1474,None,None,None,None,2509,3,39,77,2509,1,2,2
1742,d33tah,OpenMPK,7,7,1266,54,109,None,None,None,None,2510,7,32,54,2510,1,1,1
1743,Peregring-lk,FreeAlgView-project-doc,1,1,1262,23,23,None,None,None,None,2517,1,23,23,2517,1,1,1
1744,yagi815,cloudSimulator_androidClient,3,3,1267,26,650,None,None,None,None,2518,3,22,26,2518,1,2,2
1745,yancyn,WebPos,1,1,1232,33,57,None,None,None,None,2521,1,33,33,2521,1,1,1
1746,p3t3rmu3ll3r,se2p,10,10,1266,166,246,None,None,None,None,2526,10,96,166,2526,1,5,5
1747,TheBandRU12,TheBand,4,4,1251,121,1739,None,None,None,None,2532,4,47,121,2532,1,1,1
1748,zeljkoobrenovic,sketchlet,2,2,1258,8,20698,None,None,None,None,2537,2,7,8,2537,1,1,1
1749,benpicco,mate-deskbar-applet,206,239,3856,2405,553,None,None,None,None,2644,239,521,2405,2644,1,2,2
1750,sfugamedev,Surrey_GGO_2012,6,6,1239,30,544,None,None,None,None,2802,6,17,30,2804,1,1,1
1751,bartsipes,alchemi,13,13,4316,289,986,None,None,None,None,2809,13,120,289,2810,1,3,3
1752,mcclintock-lab,esri-uc-presentation-2012,23,23,1763,212,111,None,None,None,None,2821,23,159,212,2820,1,1,1
1753,trueGek,Stage_poject,1,1,1421,43,1072,None,None,None,None,2843,1,43,43,2843,1,1,1
1754,Anne081031,WinParkUI,2,2,1447,197,12938,None,None,None,None,2844,2,193,197,2844,1,2,2
1755,Stringsy,psd3-groupwork,10,10,1275,227,901,None,None,None,None,2847,10,71,227,2847,1,2,2
1756,Stringsy,team-project,13,13,1275,184,676,None,None,None,None,2847,13,54,184,2853,2,2,3
1757,cjferba,Poker,2,2,1398,2,29,None,None,None,None,2860,2,1,2,2860,1,1,1
1758,exul,bachelorthesis,1,1,1306,303,69,None,None,None,None,2862,1,303,303,2862,1,11,11
1759,herzbube,littlego,2,2,1895,1296,915,None,None,None,None,2864,2,945,1296,2864,1,4,4
1760,baliga-lab,gaggle-genomebrowser,2,2,1285,74,844,None,None,None,None,2865,2,73,74,2865,1,2,2
1761,fisherevans,TheWaywardCrown,3,3,1223,27,509,None,None,None,None,2867,3,22,27,2867,1,2,2
1762,joseajp,workshop-ir-project,5,5,1259,192,750,None,None,None,None,2870,5,66,192,2870,2,2,3
1763,dextervip,distributed-wpa-cracking,3,3,1414,17,86,None,None,None,None,2876,3,14,17,2876,1,5,5
1764,WormBase,website-intermine,5,5,1258,86,2645,None,None,None,None,2879,5,63,86,2879,1,1,1
1765,Ket,PG3300-Innlevering1,3,3,1274,35,59,None,None,None,None,2883,3,19,35,2883,1,2,2
1766,javipalanca,spade,11,11,3952,1416,3737,None,None,None,None,2888,11,722,1416,2886,1,449,449
1767,filiphjermind,bdsa_projekt,4,4,1231,236,751,None,None,None,None,2898,4,117,236,2898,3,12,14
1768,soap-DEIM,l4re,1,1,1055,2,38159,None,None,None,None,2901,1,2,2,2901,1,8,8
1769,yeskmilo,trabajogradositdcep,4,4,1252,55,2429,None,None,None,None,2905,4,34,55,2905,2,1,2
1770,nicoblakie,arkasGroup,5,5,1217,44,1908,None,None,None,None,2906,5,22,44,2906,1,3,3
1771,shreyasvalmiki,SEProject,5,5,1225,23,36,None,None,None,None,2912,5,11,23,2912,1,2,2
1772,stumoodie,PathwayEditor,3,3,2280,206,12189,None,None,None,None,2916,3,169,206,2916,1,1,1
1773,kimprado,drs,1,1,1836,49,952,None,None,None,None,2919,1,49,49,2919,1,5,5
1774,kasraman1000,SliceOfPie,4,4,1219,360,310,None,None,None,None,2922,4,128,360,2921,1,2,2
1775,muadibbm,Hearts,1,1,1604,2,329,None,None,None,None,2924,1,2,2,2924,1,1,1
1776,maeday,EventHub,16,16,1280,401,349,None,None,None,None,2938,16,95,401,2931,3,1,3
1777,imasahiro,gccjs,2,2,1711,8,75546,None,None,None,None,2942,2,7,8,2942,1,6,6
1778,roisagiv,webrtc-ndk,1,1,1717,2,2269,None,None,None,None,2943,1,2,2,2943,1,1,1
1779,Alcidauk,SmallWorldUtbm,9,9,1236,172,113,None,None,None,None,2945,9,62,172,2945,2,2,4
1780,msta,bdsa,8,8,1232,652,1417,None,None,None,None,2955,8,251,652,2954,2,2,4
1781,buke,openerp-doc,60,60,1218,2097,12951,None,None,None,None,2963,60,712,2097,2971,1,2,2
1782,spaceboy89,CPP,4,4,1242,58,202,None,None,None,None,3022,4,32,58,3021,1,2,2
1783,ghik,intobl,3,3,1265,52,1878,None,None,None,None,3025,3,26,52,3025,1,3,3
1784,Susshi,TrackMe,9,9,1447,157,454,None,None,None,None,3033,9,44,157,3036,1,1,1
1785,uthestrife,Yaoming-Game,2,2,1362,9,355,None,None,None,None,3038,2,8,9,3038,1,1,1
1786,Valentin33,Gui3D,2,2,1438,19,548,None,None,None,None,3040,2,10,19,3040,2,1,2
1787,stratoskountouras,SC_Tutorials,1,1,1355,2,3179,None,None,None,None,3041,1,2,2,3041,1,2,2
1788,rinkdotrink,ComeTogether,3,3,1482,101,1522,None,None,None,None,3042,3,79,101,3042,1,5,5
1789,kiuby,IR2-projet_algo,2,2,1225,13,61,None,None,None,None,3046,2,12,13,3046,1,1,1
1790,riaansnyders,Innovation-Lounge,1,1,1375,9,50,None,None,None,None,3047,1,9,9,3047,1,4,4
1791,jfcollin,ProjetProWeb,2,2,1257,25,104,None,None,None,None,3048,2,18,25,3048,1,1,1
1792,joleques,Ingresso,1,1,1362,3,45,None,None,None,None,3050,1,3,3,3050,1,1,1
1793,samuelhug,cs_142_final_project,3,3,1233,31,159,None,None,None,None,3052,3,26,31,3052,1,4,4
1794,jfcalder,uc-iic2113-20122,14,14,1329,65,675,None,None,None,None,3058,14,15,65,3058,1,3,3
1795,openEHR,specifications,5,5,3924,498,4547,None,None,None,None,3067,5,393,498,3070,2,212,224
1796,Complexible,stardog-docs,25,25,1223,989,10257,None,None,None,None,3073,25,730,989,3073,1,14,14
1797,kewlniss,STYWinJS24,1,1,1238,1,1625,None,None,None,None,3097,1,1,1,3097,1,1,1
1798,mckinley-olsen,CS5200_Tanks,2,2,1259,31,4800,None,None,None,None,3098,2,26,31,3098,1,1,1
1799,lahabana,clucene,2,2,1275,81,2110,None,None,None,None,3100,2,78,81,3100,1,1,1
1800,wilvec,NominaUML,2,2,1239,3,209,None,None,None,None,3102,2,2,3,3102,1,2,2
1801,roisagiv,webrtc-ios,1,1,1716,2,6582,None,None,None,None,2943,1,2,2,2943,1,2,2
1802,wagnerjs,SIGAR,18,18,2336,374,2624,None,None,None,None,3112,18,70,374,3108,2,2,3
1803,holbrook,envadmin,4,4,1239,69,29839,None,None,None,None,3122,4,35,69,3122,1,1,1
1804,jenetics,jenetics,8,8,2932,10040,7298,None,None,None,None,3129,8,6432,10040,,0,,0
1805,sonnykr,gcalc,3,3,1208,24,55,None,None,None,None,3134,3,11,24,3134,1,1,1
1806,squarezw,ryancheung.github.com,79,95,2360,775,930,None,None,None,None,3166,95,295,775,3163,1,1,1
1807,mastergreg,SoftEng,3,3,1205,48,66,None,None,None,None,3233,3,21,48,3232,2,1,2
1808,eknelson17,concurrent-project-1,6,6,1210,44,17,None,None,None,None,3238,6,14,44,3237,2,1,2
1809,mlecoutre,ajf,6,6,2020,1093,2956,None,None,None,None,3241,6,683,1093,3241,1,8,8
1810,iq9,russbrooks.com,8,14,2686,361,578,None,None,None,None,3247,14,206,361,3258,1,1,1
1811,danmayer,danmayer.github.com,24,25,1545,349,626,None,None,None,None,3261,25,133,349,3261,1,2,2
1812,andrea-bottoli,DOSE---Hexxagon,6,6,1259,52,14953,None,None,None,None,3267,6,31,52,3272,1,1,1
1813,stoyanr,Evictor,4,4,1247,67,201,None,None,None,None,3273,4,43,67,3273,1,1,1
1814,ubenzer,Agent-Based-Programming-Experiments-with-JADE,2,2,1212,27,1256,None,None,None,None,3277,2,26,27,3277,1,3,3
1815,nachmadi,aplikasi-kasbon,7,7,1744,33,303,None,None,None,None,3281,7,8,33,3285,1,1,1
1816,globicon,mobile-client,6,6,1242,123,6274,None,None,None,None,3286,6,85,123,3286,1,1,1
1817,gyagapen,Synox,3,3,1579,222,985,None,None,None,None,3292,3,131,222,3292,1,1,1
1818,NoNo1234,the_walking_project,2,2,1208,21,3342,None,None,None,None,3295,2,13,21,3296,1,62,62
1819,ejsmont-artur,phpProxyBuilder,4,4,1207,46,94,None,None,None,None,3298,4,43,46,3298,1,4,4
1820,SabatinoMasala,PRESENTATION05,3,3,1229,100,358,None,None,None,None,3303,3,50,100,3303,1,1,1
1821,Hicks48,OhHa,1,1,1253,9,496,None,None,None,None,3304,1,9,9,3304,1,2,2
1822,sayan801,ConstructionManagementSystem,8,8,1207,54,606,None,None,None,None,687,8,19,54,687,1,4,4
1823,sayan801,ShoppingMallManagementSystem,10,10,1199,195,446,None,None,None,None,691,10,39,195,694,1,1,1
1824,lagodiuk,genetic-algorithm,5,5,1238,24,33,None,None,None,None,3312,5,20,24,3312,1,2,2
1825,danap,myjsqlview-querybuilder,1,1,1248,329,140,None,None,None,None,3316,1,329,329,3316,1,1,1
1826,iamtheschmitzer,liquibook,1,1,1113,177,132,None,None,None,None,3317,1,177,177,3317,1,3,3
1827,fioan89,railsimulator,2,2,1246,17,83,None,None,None,None,3318,2,13,17,3318,1,1,1
1828,LiU-IMT,EEE,3,3,1406,28,1710,None,None,None,None,3320,3,18,28,3320,1,1,1
1829,eclipse,org.aspectj,13,14,4858,7944,21354,None,None,None,None,3328,14,4892,7944,3325,1,1,1
1830,martintama,gd-orion,3,3,1296,70,183,None,None,None,None,3338,3,59,70,3338,1,5,5
1831,tikalk,tikal-ant-installer,1,1,1217,7,2007,None,None,None,None,3340,1,7,7,3340,1,3,3
1832,satyaakam,truenorth,4,4,1207,29,59,None,None,None,None,3341,4,13,29,3343,1,1,1
1833,a-krebs,finances,3,3,1443,126,193,None,None,None,None,3346,3,124,126,3346,1,6,6
1834,CoNetPad,CoNetPad,8,8,1316,383,1100,None,None,None,None,3349,8,141,383,3349,2,15,24
1835,extendev,daw,1,1,1211,34,546,None,None,None,None,3356,1,34,34,3356,1,2,2
1836,ThoranCheLadra,TP3,7,7,1227,116,862,None,None,None,None,3358,7,71,116,3357,2,6,7
1837,apache,isis,34,38,4267,7246,125541,None,None,None,None,3382,38,2076,7246,3382,1,2,2
1838,jbaron,cats,16,16,1231,495,17331,None,None,None,None,3406,16,316,495,3403,2,1,2
1839,yuriykulikov,AndroidSerialPort,3,3,1196,14,65,None,None,None,None,3418,3,11,14,3418,1,1,1
1840,HB-GSI,VIP2012,2,2,1267,24,187,None,None,None,None,3420,2,23,24,3420,1,1,1
1841,IDCI-Consulting,SimpleScheduleBundle,3,5,1275,138,223,None,None,None,None,3422,5,119,138,3422,1,8,8
1842,shamidi,SharedHereFork,11,11,1263,57,138,None,None,None,None,3427,11,25,57,3429,1,1,1
1843,igoros,Drunk-Home,8,8,1238,50,692,None,None,None,None,3438,8,25,50,3438,1,1,1
1844,jonasbb,freiesmagazin-contest-2012-12,1,1,1217,14,209,None,None,None,None,3446,1,14,14,3446,1,1,1
1845,hugoleonardo,latex-engcomp,11,11,1405,422,2592,None,None,None,None,3452,11,174,422,3454,3,17,34
1846,ClockWorkTeam,ClockWork,15,15,1215,2376,4406,None,None,None,None,3463,15,572,2376,3463,1,1,1
1847,lesfurets,mdl4ui,10,10,1208,224,725,None,None,None,None,3477,10,88,224,3473,1,19,19
1848,oalam,cours,2,2,1272,7,1870,None,None,None,None,3483,2,5,7,3484,1,1,1
1849,berrzebb,halla2,1,1,1276,30,567,None,None,None,None,3485,1,30,30,3485,1,7,7
1850,3rdstage,exercise,3,3,1246,468,16101,None,None,None,None,3487,3,283,468,3487,1,5,5
1851,ReverseBitCoders,AndroSync,7,7,1826,129,317,None,None,None,None,3490,7,46,129,3491,1,3,3
1852,xat,contao-rpc,4,4,1216,157,166,None,None,None,None,3496,4,128,157,3496,1,1,1
1853,largerussiangames,ogre,91,91,2885,4484,9779,None,None,None,None,3500,91,1527,4484,3500,1,2,2
1854,skieffer,sminthopsys,3,3,1706,378,1693,None,None,None,None,3592,3,205,378,3591,1,2,2
1855,Laurent-B,Cakephp-2.2.2,2,2,1238,7,2058,None,None,None,None,3594,2,6,7,3594,1,1,1
1856,juhoffma,jboss-soe,4,4,1232,52,2114,None,None,None,None,3596,4,47,52,3596,1,1,1
1857,davros-,frameworks_base,3,197,1227,934,25928,None,None,None,None,3600,197,218,934,3600,1,2,2
1858,lorenzosfarra,labs,1,1,1239,11,365,None,None,None,None,3749,1,11,11,3749,1,1,1
1859,PeterLuschny,Fast-Factorial-Functions,3,3,1744,24,289,None,None,None,None,3750,3,17,24,3750,1,1,1
1860,EsigelecPing41,Ping41,12,12,1272,165,3580,None,None,None,None,3755,12,32,165,3756,1,2,2
1861,OmeGak,HybridKnapsack,5,5,1205,109,176,None,None,None,None,3765,5,79,109,3765,1,1,1
1862,mengning,nezha,2,2,1223,77,57,None,None,None,None,3770,2,75,77,3770,1,1,1
1863,m8ttyB,secretmustache,4,4,1217,97,346,None,None,None,None,3772,4,80,97,3772,1,1,1
1864,jdkoftinoff,mb-gcc4-msli,6,8,2233,74,49379,None,None,None,None,3779,8,38,74,3777,1,6,6
1865,WojtekK1902,neural-network,2,2,1262,65,82,None,None,None,None,3784,2,55,65,3784,1,3,3
1866,jquequezana,ipmodule-quipux,2,2,1221,10,657,None,None,None,None,3787,2,9,10,3787,1,4,4
1867,Canadensys,narwhal-processor,6,6,1210,122,160,None,None,None,None,3789,6,55,122,3789,2,3,4
1868,Bobmcbobson,COSC310_project,2,2,1243,7,84,None,None,None,None,3794,2,6,7,3794,1,2,2
1869,Jachobsen,jachobsen.github.com,2,2,1194,85,292,None,None,None,None,3796,2,78,85,3796,1,1,1
1870,Orcomp,Orc.CollectionValidator,6,6,1209,45,106,None,None,None,None,3802,6,13,45,3801,2,1,2
1871,heroandtn3,sudoku,2,2,1241,45,35,None,None,None,None,3804,2,37,45,3804,1,1,1
1872,sparkyman,frameworks_base-TH,1,1,1215,5,42701,None,None,None,None,3806,1,5,5,3806,1,2,2
1873,asascience-open,GLATOS,8,8,1637,403,1141,None,None,None,None,3807,8,330,403,3807,1,1,1
1874,toddh,libra,1,1,1249,33,12086,None,None,None,None,3815,1,33,33,3815,1,4,4
1875,bsaleil,um2-android,5,5,1208,97,352,None,None,None,None,3819,5,39,97,3819,1,1,1
1876,elile,freq_buyer,4,4,1250,90,1293,None,None,None,None,3821,4,56,90,3821,1,3,3
1877,majusko,object-recognition,1,1,1249,34,95,None,None,None,None,3825,1,34,34,3825,1,1,1
1878,sgtFloyd,rit_coursework,2,2,1511,11,247,None,None,None,None,3826,2,10,11,3826,1,1,1
1879,magnuskiro,it2901,10,10,1538,919,818,None,None,None,None,3828,10,214,919,3828,4,6,12
1880,fliffmaster,Fluid-Flow-Dynamics-Visualization,7,7,1292,145,64,None,None,None,None,3840,7,47,145,3841,1,2,2
1881,gammalib,gammalib,33,33,3448,5846,2159,None,None,None,None,3849,33,2793,5846,3849,1,11,11
1882,typester,ark-advent-2009,3,3,2317,39,61,None,None,None,None,3878,3,32,39,3878,1,1,1
1883,rinkdotrink,agilentParser,3,3,1184,28,124,None,None,None,None,3042,3,20,28,3042,1,3,3
1884,thomasjevskij,Pacman,7,7,1469,376,336,None,None,None,None,3882,7,119,376,3882,2,13,14
1885,konnigud,Sidannarverkefni,5,5,1237,54,88,None,None,None,None,3891,5,20,54,3891,1,1,1
1886,vokal,android_frameworks_base,675,1044,2723,87882,45100,None,None,None,None,260,1044,4311,87882,147,1,5,5
1887,eomprogramming,Peer-Tutoring,10,10,1496,18,34,None,None,None,None,3994,10,4,18,3997,1,1,1
1888,mswertz,molgenis-maven-experimental,1,1,1189,2,1438,None,None,None,None,4001,1,2,2,4001,1,8,8
1889,jexhson,smash,2,2,1457,72,119,None,None,None,None,4002,2,71,72,4002,1,1,1
1890,Zibha,Projekt,1,1,1273,6,73,None,None,None,None,4004,1,6,6,4004,1,1,1
1891,TeamHaters,platform_frameworks_base,2,9,1211,13,22231,None,None,None,None,3600,9,2,13,3645,1,2,2
1892,melanias,TMK,6,6,1848,188,1852,None,None,None,None,4005,6,119,188,4007,1,1,1
1893,csokol,metriminer-cbsoft,1,1,1445,30,35,None,None,None,None,4011,1,30,30,4011,1,8,8
1894,kcbanner,ece355-garth,5,5,1540,378,109,None,None,None,None,4013,5,156,378,4013,2,23,25
1895,Djon,SDP3_UE8,4,4,1183,17,52,None,None,None,None,4018,4,7,17,4019,2,1,2
1896,flohtux,fhdw-aufgaben,7,7,1444,287,4218,None,None,None,None,4024,7,165,287,4025,2,2,3
1897,frc4137,Vision13,4,4,1186,49,119,None,None,None,None,4029,4,25,49,4029,1,3,3
1898,trondkla,TDT4240---A2---Battleship,7,7,1499,328,260,None,None,None,None,4033,7,119,328,4032,2,2,3
1899,4gewinnt,dvbs,6,6,1860,391,496,None,None,None,None,4039,6,181,391,4041,2,1,2
1900,ridoftime4good,Java-Stuff,1,1,1237,4,856,None,None,None,None,4045,1,4,4,4045,1,1,1
1901,schnej7,GoodVibrations,6,6,1521,449,162,None,None,None,None,4046,6,268,449,4046,1,1,1
1902,cflowe,ACE,2,2,1321,11,47436,None,None,None,None,4053,2,10,11,4053,1,1,1
1903,liveSense,org.liveSense.service.gwt,1,1,1245,25,26,None,None,None,None,4054,1,25,25,4054,1,1,1
1904,OpenSat,AZtrino,2,2,1571,9,1410,None,None,None,None,4055,2,6,9,4055,1,1,1
1905,desenvolvimentoagilcombr,desenvolvimentoagilcombr.github.com,21,21,1187,249,629,None,None,None,None,4073,21,99,249,4058,1,1,1
1906,kiluax,ritmubi,2,2,1519,27,102,None,None,None,None,4078,2,20,27,4078,1,3,3
1907,mohammadkotb,GP-Documents,4,4,1530,189,173,None,None,None,None,4081,4,79,189,4080,2,2,4
1908,rodnolan,Ant-Build-Script,2,2,1181,11,2604,None,None,None,None,4084,2,9,11,4084,1,1,1
1909,Tarinaky,CS12420_GroupProject,3,3,1504,98,105,None,None,None,None,4086,3,67,98,4086,1,1,1
1910,OctoMap,octomap,26,26,2388,705,1651,None,None,None,None,4090,26,404,705,4090,1,1,1
1911,Jonasei,SubSym2,2,2,1504,88,67,None,None,None,None,4115,2,44,88,4115,1,1,1
1912,azetaekis,ruraljaus,3,3,1442,50,1473,None,None,None,None,4119,3,29,50,4117,1,1,1
1913,cornerstonewdk,cornerstone-framework,21,21,1377,3171,26570,None,None,None,None,4125,21,1214,3171,4120,1,3,3
1914,sozialhelden,wheelmap-iphone2,23,24,1267,1038,2310,None,None,None,None,4145,24,270,1038,4142,2,2,3
1915,opengovplatform,opengovplatform-alpha,9,9,1468,55,20170,None,None,None,None,4166,9,24,55,4164,1,2,2
1916,jtdressel,derporiaPrime,5,5,1236,288,103,None,None,None,None,4173,5,101,288,4173,1,1,1
1917,crazy2k,tp-isw2,7,7,1450,263,77,None,None,None,None,4178,7,129,263,4178,3,2,4
1918,mubix,tools,1,1,1185,47,7223,None,None,None,None,4184,1,47,47,4184,1,1,1
1919,ksikora,system,2,2,1236,59,2360,None,None,None,None,4186,2,34,59,4186,1,1,1
1920,sbojchuk,ccms,2,2,1492,104,521,None,None,None,None,4187,2,102,104,4187,1,4,4
1921,Meraz,FOOT_Pacman,13,13,1468,238,317,None,None,None,None,4190,13,94,238,4194,1,1,1
1922,thiagomata,CodeToDiagram,3,3,2603,265,3055,None,None,None,None,4203,3,253,265,4203,1,3,3
1923,PROGRAM-IX,pystroke,1,1,1206,29,139,None,None,None,None,4205,1,29,29,4205,1,4,4
1924,Onecosmic,android_framework_base,1,1,1542,1,21483,None,None,None,None,4206,1,1,1,4206,1,2,2
