#repo_id,file_id,total_days,author_id,uml_added_days,commits_before,commits_after,author_id2,uml_changed_days,commits_before2,commits_after2,author_id3,uml_changed_days,commits_before3,commits_after3,author_id4,uml_changed_days,commits_before4,commits_after4
1,19,0,1,0,1,0
2,991,207,2,83,6,7
3,3258,186,5,18,69,27
4,3516,850,10,177,45,98,10,519,119,24
5,4291,183,15,52,21,35,16,56,26,30,16,58,31,25,16,101,48,8
5,4303,183,15,61,36,20,16,63,38,18
6,4864,1120,19,9,8,600
7,15453,0,23,0,1,0
8,15483,25,24,3,21,61
9,16695,44,29,44,64,1
9,16697,44,29,44,64,1
10,16726,0,30,0,0,0
11,16941,1534,152,1477,1460,6
11,16943,1534,152,1477,1460,6
11,16945,1534,152,1477,1460,6
12,17067,829,184,812,66,8
12,17069,829,184,812,66,8
12,17073,829,184,812,66,8
13,18366,139,185,120,17,6
13,18368,139,185,120,17,6
13,18369,139,185,120,17,6
13,18370,139,185,120,17,6
13,18372,139,185,120,17,6
13,18374,139,185,120,17,6,185,123,19,4,185,123,22,1
14,18468,631,186,0,0,61,186,1,1,60,186,2,4,57,186,2,7,54,186,4,14,47,186,6,27,34,186,15,53,8
15,20036,57,199,56,35,5
16,20103,230,200,0,0,5
17,20248,147,202,29,25,94
17,20249,147,202,29,25,94
17,20250,147,202,29,25,94
18,20734,28,208,27,9,2
19,20870,120,209,73,16,18
20,21048,40,212,18,23,32,212,19,24,31
20,21083,40,212,23,30,25,212,23,31,24,212,25,32,23,212,26,33,22,212,27,35,20,212,28,36,19,212,31,42,13
20,21105,40,212,25,32,23,212,26,33,22
21,22307,1634,213,0,0,6717
21,22310,1634,213,0,0,6717
22,30766,209,326,71,74,99
23,39200,7,336,2,5,6
24,39566,43,339,5,4,16,339,8,5,15,339,21,9,11,339,28,17,3,339,34,18,2
25,39735,153,342,23,25,33
26,41622,583,346,119,15,21
27,42040,64,350,0,0,50,351,17,31,19,351,18,32,18
28,42134,353,354,16,1,22
29,43205,51,356,0,2,23
29,43208,51,356,0,2,23,356,2,3,22,356,2,4,21,356,2,5,20,356,2,6,19,356,2,7,18,356,4,8,17
29,43438,51,356,4,8,17
29,43441,51,356,4,8,17,356,4,9,16,356,4,10,15,356,4,11,14,356,4,12,13,356,6,13,12,356,6,14,11,356,6,15,10,356,6,16,9,356,6,17,8,356,6,18,7,356,6,19,6,356,6,20,5
29,43939,51,356,43,21,4
29,43943,51,356,43,21,4,356,45,22,3,356,45,24,1,356,51,25,0
30,44074,0,357,0,3,6
31,44179,18,362,11,12,7,362,12,13,6,362,12,14,5,362,12,15,4,362,12,16,3,362,12,17,2
32,44340,16,363,1,3,30,363,1,8,25,363,7,13,20
33,44374,5,364,0,1,2
34,45365,444,367,116,92,504,367,117,98,498,367,118,100,496,367,119,101,495,367,119,110,486,367,119,117,479
35,47586,93,382,19,11,239
36,47786,59,389,29,8,20
37,47896,597,394,0,0,66
38,48987,68,401,7,10,47
39,50805,360,213,0,0,1397
39,50808,360,213,0,0,1397
40,56218,8,405,0,3,48
40,56220,8,405,0,3,48
40,56437,8,405,0,4,47
40,56439,8,405,0,4,47
40,59094,8,405,0,27,24
40,59096,8,405,0,27,24
40,59098,8,405,0,27,24
40,59929,8,405,0,32,19
40,59931,8,405,0,32,19
