#repo_id,file_id,total_days,author_id,uml_added_days,commits_before,commits_after,author_id2,uml_changed_days,commits_before2,commits_after2,author_id3,uml_changed_days,commits_before3,commits_after3,author_id4,uml_changed_days,commits_before4,commits_after4
1,179,107,3,21,16,110
1,304,107,2,70,26,100
1,343,107,2,74,38,88
1,479,107,6,83,59,67
1,482,107,6,83,59,67
1,483,107,11,83,56,70
1,486,107,5,83,63,63
1,493,107,6,83,65,61
1,500,107,4,84,68,58
1,531,107,2,93,83,43
2,1449,34,21,21,25,44
2,2097,34,22,34,67,2
3,2307,57,27,2,6,112,27,9,31,87
4,2468,85,34,20,11,279,34,20,12,278
5,2844,15,38,0,0,32
5,2846,15,38,0,0,32
5,2891,15,38,0,0,32
6,3014,51,40,16,95,44
6,3015,51,42,18,97,42,42,18,99,40
6,3018,51,42,18,107,32
6,3019,51,42,21,115,24
6,3035,51,42,24,118,21,42,25,122,17
7,3097,20,45,1,7,35,46,1,12,30
7,3100,20,43,1,6,36,45,1,9,33,46,1,12,30
7,3102,20,46,1,12,30
8,3293,38,49,0,1,39,49,18,14,26
9,4902,132,52,81,478,1466,52,82,481,1463,52,82,494,1450,52,82,501,1443,55,82,504,1440,54,83,520,1424,52,83,528,1416,54,83,538,1406,56,83,543,1401,56,83,548,1396,52,83,556,1388,52,83,566,1378,54,83,582,1362,55,84,594,1350,52,84,598,1346,52,84,605,1339,52,84,635,1309,55,88,709,1235,55,95,876,1068,56,118,1415,529
10,11051,784,65,513,380,94,65,514,383,91,81,607,451,23,65,607,453,21
11,14125,3160,84,24,132,3969
11,15782,3160,83,255,940,3161
11,19964,3160,84,602,2245,1856
11,19979,3160,84,602,2245,1856
11,20005,3160,83,602,2256,1845
11,20022,3160,85,602,2257,1844
12,30189,553,96,553,470,0
12,30190,553,96,553,470,0
12,30192,553,96,553,470,0
13,30211,16,104,0,1,15
13,30219,16,104,0,1,15
13,30225,16,104,0,1,15
13,30243,16,104,0,1,15
14,30678,0,105,0,0,0
15,33423,3652,106,517,802,9688
15,33424,3652,106,517,802,9688
15,33425,3652,106,517,802,9688
15,33426,3652,106,517,802,9688
15,33427,3652,106,517,802,9688
15,33428,3652,106,517,802,9688
15,33429,3652,106,517,802,9688
15,33430,3652,106,517,802,9688
15,33431,3652,106,517,802,9688
15,33432,3652,106,517,802,9688
15,33434,3652,106,517,802,9688
15,33435,3652,106,517,802,9688
15,155650,3652,106,2404,8274,2216
16,212473,3805,137,455,277,8659,137,461,303,8633,137,504,366,8570,137,515,378,8558,137,516,389,8547,137,560,550,8386,137,913,915,8021,137,1080,1113,7823,141,1501,1611,7325,89,2157,4593,4343,89,2158,4609,4327
16,212474,3805,137,455,277,8659,137,484,356,8578,137,504,366,8570,137,515,378,8558,137,552,522,8414,137,560,550,8386,137,1080,1113,7823,144,2011,3951,4985,89,2157,4591,4345,89,2158,4607,4329
16,212588,3805,137,455,279,8657,137,714,739,8196,137,1012,1025,7911,137,1037,1048,7888,137,1080,1112,7824,89,2156,4579,4357,89,2158,4596,4340
16,212589,3805,137,455,279,8657,137,532,458,8478,137,579,599,8337,137,740,775,8161,137,1080,1112,7824,89,2156,4579,4357,89,2158,4596,4340
16,212683,3805,137,461,304,8632,137,504,365,8571,137,515,377,8559,137,517,392,8544,137,554,540,8396,137,560,552,8384,137,566,557,8379,137,883,899,8037,141,1501,1594,7342,89,2157,4593,4343,89,2158,4609,4327
16,212997,3805,137,560,553,8383,137,767,810,8126,137,1072,1091,7845,137,1131,1166,7770,137,1224,1233,7703,141,1407,1282,7654,142,1407,1287,7649,141,1407,1288,7648,141,1437,1340,7596,141,1443,1349,7587,141,1449,1387,7549,142,1521,1701,7233,89,2157,4593,4343,89,2158,4609,4327
16,213312,3805,137,926,950,7986,137,1080,1112,7824,89,2156,4579,4357,89,2158,4596,4340
16,213432,3805,137,1167,1182,7754
16,222916,3805,141,2012,3991,4945
16,222919,3805,141,2012,3991,4945,89,2156,4583,4353,89,2158,4600,4336,89,2162,4613,4323,89,2167,4617,4319
16,222973,3805,141,2030,4214,4722,89,2156,4583,4353,89,2158,4600,4336,89,2162,4613,4323,89,2167,4617,4319
16,224209,3805,89,2221,4796,4140
16,227077,3805,89,2411,5453,3483,88,2497,5644,3292
16,227257,3805,89,2418,5475,3461,88,2497,5643,3293,88,3353,7784,1152
16,228078,3805,88,2497,5642,3294,88,2497,5644,3292,88,2505,5671,3265,88,2537,5706,3230,89,2627,5850,3086,88,2654,5901,3035,88,2761,6137,2799,88,2817,6265,2671,88,2821,6283,2653
16,228080,3805,88,2497,5642,3294,88,2497,5644,3292,88,2505,5671,3265,88,2537,5706,3230,89,2627,5850,3086,89,2666,5934,3002,88,2761,6137,2799,88,2817,6265,2671,88,2821,6283,2653
16,228870,3805,89,2620,5825,3111,88,2761,6137,2799
16,228873,3805,89,2620,5827,3109,88,2761,6137,2799
16,231340,3805,89,2766,6149,2787,88,3099,6906,2030
16,231341,3805,89,2766,6149,2787
16,231966,3805,88,2800,6236,2700
16,231967,3805,88,2800,6236,2700
16,232496,3805,89,2896,6468,2468
16,232497,3805,89,2896,6468,2468
16,232498,3805,89,2896,6468,2468
16,232499,3805,89,2896,6468,2468,89,2896,6468,2468
16,232500,3805,89,2896,6468,2468
