#repo_id,file_id,total_days,author_id,uml_added_days,commits_before,commits_after,author_id2,uml_changed_days,commits_before2,commits_after2,author_id3,uml_changed_days,commits_before3,commits_after3,author_id4,uml_changed_days,commits_before4,commits_after4
1,427,835,1,43,92,88
2,1455,325,9,62,124,597,9,63,128,593,9,68,139,582
2,1456,325,9,62,124,597,9,68,139,582
2,1460,325,9,67,136,585
2,1462,325,9,67,136,585,9,68,139,582
2,1463,325,9,67,136,585
2,1489,325,9,68,139,582
2,1596,325,9,91,177,544
3,4257,37,10,8,14,36
4,4372,292,14,4,4,49,12,8,5,48,12,60,6,47,12,60,7,46,12,60,8,45,13,62,9,44,12,63,11,42,13,63,12,41,13,64,14,39,12,64,15,38,12,65,18,35,13,65,22,31,13,66,28,25,13,66,31,22,12,80,38,15,12,80,39,14
4,4375,292,12,8,5,48
5,12074,4446,100,3773,16343,4112
6,24776,2370,207,831,3339,1035,207,831,3341,1033
6,27537,2370,207,1147,3935,439
7,28589,1563,261,0,0,452
8,31948,949,270,949,65,2
9,32449,162,272,162,18,0
10,32494,338,279,134,20,708,279,135,26,702
11,35808,2631,319,977,5630,3488,313,1015,5963,3155,313,1016,5983,3135,313,1016,5994,3124,313,1020,6000,3118,313,1020,6001,3117,313,1021,6003,3115,313,1022,6012,3106,313,1022,6013,3105,319,1022,6015,3103,313,1029,6053,3065,313,1029,6058,3060,319,1029,6061,3057,313,1029,6068,3050,313,1033,6087,3031,313,1033,6094,3024,313,1034,6098,3020,313,1037,6137,2981,313,1037,6138,2980,313,1041,6139,2979,313,1061,6186,2932,313,1064,6221,2897,313,1077,6278,2840,313,1084,6332,2786,293,1086,6349,2769,313,1090,6368,2750,293,1090,6370,2748,293,1090,6376,2742,313,1091,6387,2731,291,1093,6415,2703,291,1096,6428,2690,293,1113,6532,2586,293,1114,6539,2579,291,1125,6570,2548,291,1133,6616,2502,291,1133,6620,2498,291,1134,6629,2489,291,1140,6639,2479,291,1141,6641,2477,293,1148,6665,2453,293,1167,6671,2447,293,1173,6691,2427,293,1173,6694,2424,291,1175,6716,2402,291,1180,6756,2362
12,40955,1084,332,0,0,1884
12,41110,1084,332,0,0,1884
12,41594,1084,332,0,0,1884
12,41618,1084,332,0,0,1884
12,41620,1084,332,0,0,1884
12,41695,1084,332,0,0,1884
12,41759,1084,332,0,0,1884
12,41806,1084,332,0,0,1884
12,41896,1084,332,0,0,1884
12,42006,1084,332,0,0,1884
12,42236,1084,332,0,0,1884
12,42241,1084,332,0,0,1884,340,470,1190,694,340,478,1265,619
12,42243,1084,332,0,0,1884
12,42742,1084,332,0,0,1884,332,22,67,1817,340,328,696,1188,340,329,710,1174,340,329,716,1168,345,453,1116,768,340,516,1441,443,340,516,1442,442,340,622,1653,231
12,42844,1084,332,0,0,1884
12,42897,1084,332,0,0,1884,340,337,777,1107,345,453,1116,768,340,625,1665,219
12,43208,1084,332,0,0,1884,332,109,233,1651
12,43279,1084,332,0,0,1884,332,92,177,1707,332,139,306,1578,340,309,636,1248,340,328,701,1183,340,328,708,1176,340,331,729,1155,340,337,773,1111,340,397,965,919,340,418,1059,825,340,418,1063,821,345,453,1116,768,340,554,1575,309,340,623,1655,229,340,625,1665,219,340,711,1767,117,340,775,1792,92,340,904,1825,59,340,923,1838,46,340,925,1842,42
12,43281,1084,332,0,0,1884
12,43559,1084,332,0,0,1884
12,43753,1084,332,0,0,1884
12,43793,1084,332,0,0,1884
12,43957,1084,332,0,0,1884
12,44153,1084,332,0,0,1884
12,44220,1084,332,0,0,1884
12,44239,1084,332,0,0,1884
12,44295,1084,332,0,0,1884
12,44324,1084,332,0,0,1884
13,46389,48,349,0,0,30,349,5,1,29,349,45,17,13
14,56045,5084,360,2594,19115,40231
16,105061,1129,588,291,84,133
17,107798,282,592,0,0,1261
17,107801,282,592,0,0,1261
18,112209,445,619,31,5,176
19,113330,1630,592,0,0,7652
19,113333,1630,592,0,0,7652
20,124858,122,713,50,35,32,713,50,37,30
