"#uml_file, file_path, file_url, file_id, repo_id, repo_user, repo_name, author, commiter, modifications, repo_age, file_age, commits_before, commits_after"
diagram_serverside.png,apis/img/diagram_serverside.png,https://raw.githubusercontent.com/gdisf/teaching-materials/master/apis/img/diagram_serverside.png,1670,1,gdisf,teaching-materials,1,1,0,1948,348,415,252
StatesUML.png,StatesUML.png,https://raw.githubusercontent.com/EWUDesignPatterns/Project/master/StatesUML.png,2739,2,EWUDesignPatterns,Project,37,37,0,1357,1328,104,10
DiagramaDeClases.png,Informes/INFORME_FINAL/imagenes/DiagramaDeClases.png,https://raw.githubusercontent.com/yano2h/TESIS/master/Informes/INFORME_FINAL/imagenes/DiagramaDeClases.png,5408,3,yano2h,TESIS,40,40,0,1488,1225,627,94
DiagramaDeClases.png,Informes/Informe_2/imagenes/DiagramaDeClases.png,https://raw.githubusercontent.com/yano2h/TESIS/master/Informes/Informe_2/imagenes/DiagramaDeClases.png,3633,3,yano2h,TESIS,40,40,1,1488,1394,178,543
DiagramaDeClases.png,Informes/Informe_3 - copia/imagenes/DiagramaDeClases.png,https://raw.githubusercontent.com/yano2h/TESIS/master/Informes/Informe_3 - copia/imagenes/DiagramaDeClases.png,4891,3,yano2h,TESIS,41,41,0,1488,1313,459,262
DiagramaDeClases.png,Informes/Informe_3/imagenes/DiagramaDeClases.png,https://raw.githubusercontent.com/yano2h/TESIS/master/Informes/Informe_3/imagenes/DiagramaDeClases.png,3823,3,yano2h,TESIS,41,41,0,1488,1391,192,529
DiagramaDeClases.png,Informes/Informe_Implantacion/imagenes/DiagramaDeClases.png,https://raw.githubusercontent.com/yano2h/TESIS/master/Informes/Informe_Implantacion/imagenes/DiagramaDeClases.png,5223,3,yano2h,TESIS,40,40,0,1488,1259,552,169
DiagramaDeClases.png,Informes/Informe_final_semestre1/imagenes/DiagramaDeClases.png,https://raw.githubusercontent.com/yano2h/TESIS/master/Informes/Informe_final_semestre1/imagenes/DiagramaDeClases.png,4490,3,yano2h,TESIS,40,40,0,1488,1370,267,454
DiagramaDeClases.jpg,Modelos/DiagramaDeClases.jpg,https://raw.githubusercontent.com/yano2h/TESIS/master/Modelos/DiagramaDeClases.jpg,3632,3,yano2h,TESIS,41,41,0,1488,1396,177,544
uml_class_diagram_for_translat.png,lib/python2.6/site-packages/translate/doc/api/uml_class_diagram_for_translat.png,https://raw.githubusercontent.com/mozilla/affiliates-lib/master/lib/python2.6/site-packages/translate/doc/api/uml_class_diagram_for_translat.png,10925,4,mozilla,affiliates-lib,43,43,0,1937,1897,21,50
