"#uml_file, file_path, file_url, file_id, repo_id, repo_user, repo_name, author, commiter, modifications, repo_age, file_age, commits_before, commits_after"
diagram.png,project/final report/illustration/diagram.png,https://raw.githubusercontent.com/louisremi/todoso/master/project/final report/illustration/diagram.png,189,1,louisremi,todoso,1,1,0,2590,2423,17,0
uml.png,website/image/uml.png,https://raw.githubusercontent.com/louisremi/todoso/master/website/image/uml.png,238,1,louisremi,todoso,1,1,0,2590,2423,17,0
DiagramaTaller 0.2.jpeg,DiagramaTaller 0.2.jpeg,https://raw.githubusercontent.com/leojg/Paradise-Hotel/master/DiagramaTaller 0.2.jpeg,247,2,leojg,Paradise-Hotel,3,3,0,1504,1504,1,80
DiagramaTaller 0.3.jpeg,DiagramaTaller 0.3.jpeg,https://raw.githubusercontent.com/leojg/Paradise-Hotel/master/DiagramaTaller 0.3.jpeg,478,2,leojg,Paradise-Hotel,3,3,0,1504,1503,8,73
HighLevelDesign.jpg,Twitiment/HighLevelDesign.jpg,https://raw.githubusercontent.com/jdk2pq/cs4240/master/Twitiment/HighLevelDesign.jpg,659,3,jdk2pq,cs4240,7,7,0,1235,1212,17,1
StrategyDesign.jpg,Twitiment/StrategyDesign.jpg,https://raw.githubusercontent.com/jdk2pq/cs4240/master/Twitiment/StrategyDesign.jpg,662,3,jdk2pq,cs4240,7,7,0,1235,1212,17,1
ClassDiagrams.png,final.project/Documents/ClassDiagrams.png,https://raw.githubusercontent.com/taesiri/Simulation/master/final.project/Documents/ClassDiagrams.png,2144,4,taesiri,Simulation,11,11,0,1263,1172,61,0
uml.png,doc/uml.png,https://raw.githubusercontent.com/nicolabricot/Training-Day/master/doc/uml.png,2199,5,nicolabricot,Training-Day,17,17,0,1235,1235,31,144
GD-Design.jpg,Design/Design/GD-Design.jpg,https://raw.githubusercontent.com/AmirAlmasi/GPS-Navigation-Java-/master/Design/Design/GD-Design.jpg,2359,6,AmirAlmasi,GPS-Navigation-Java-,19,19,0,1634,1634,4,1
BlazeArchitecture.png,blaze/docs/BlazeArchitecture.png,https://raw.githubusercontent.com/tyll/tinyos-2.x-contrib/master/blaze/docs/BlazeArchitecture.png,6456,7,tyll,tinyos-2.x-contrib,22,22,0,3416,3122,365,1583
Class_Diagram.png,Activity & Usecase pic/Class_Diagram.png,https://raw.githubusercontent.com/ahmadzai/SEPA_GroupB/master/Activity & Usecase pic/Class_Diagram.png,27601,8,ahmadzai,SEPA_GroupB,121,121,0,1440,1405,60,9
Usecase_Diagram.png,Activity & Usecase pic/Usecase_Diagram.png,https://raw.githubusercontent.com/ahmadzai/SEPA_GroupB/master/Activity & Usecase pic/Usecase_Diagram.png,27605,8,ahmadzai,SEPA_GroupB,121,121,0,1440,1405,60,9
Class Diagram.png,All pic of Diagrams/All pic of Diagrams/Class Diagram.png,https://raw.githubusercontent.com/ahmadzai/SEPA_GroupB/master/All pic of Diagrams/All pic of Diagrams/Class Diagram.png,26355,8,ahmadzai,SEPA_GroupB,116,116,0,1440,1431,6,63
Edit-Activity-Diagram.png,All pic of Diagrams/All pic of Diagrams/Edit-Activity-Diagram.png,https://raw.githubusercontent.com/ahmadzai/SEPA_GroupB/master/All pic of Diagrams/All pic of Diagrams/Edit-Activity-Diagram.png,26357,8,ahmadzai,SEPA_GroupB,116,116,0,1440,1431,6,63
UsecaseDiagram-Final.png,All pic of Diagrams/All pic of Diagrams/UsecaseDiagram-Final.png,https://raw.githubusercontent.com/ahmadzai/SEPA_GroupB/master/All pic of Diagrams/All pic of Diagrams/UsecaseDiagram-Final.png,26359,8,ahmadzai,SEPA_GroupB,116,116,0,1440,1431,6,63
Class Diagram.png,diagrams/Class Diagram.png,https://raw.githubusercontent.com/ahmadzai/SEPA_GroupB/master/diagrams/Class Diagram.png,27180,8,ahmadzai,SEPA_GroupB,118,118,0,1440,1419,24,45
Edit-Activity-Diagram.png,diagrams/Edit-Activity-Diagram.png,https://raw.githubusercontent.com/ahmadzai/SEPA_GroupB/master/diagrams/Edit-Activity-Diagram.png,27182,8,ahmadzai,SEPA_GroupB,118,118,0,1440,1419,24,45
UsecaseDiagram-Final.png,diagrams/UsecaseDiagram-Final.png,https://raw.githubusercontent.com/ahmadzai/SEPA_GroupB/master/diagrams/UsecaseDiagram-Final.png,27184,8,ahmadzai,SEPA_GroupB,118,118,0,1440,1419,24,45
Activity Diagram.png,Activity Diagram.png,https://raw.githubusercontent.com/GroupI9/IBMS/master/Activity Diagram.png,28070,9,GroupI9,IBMS,143,143,0,1506,1426,63,29
Class Diagram.png,Class Diagram.png,https://raw.githubusercontent.com/GroupI9/IBMS/master/Class Diagram.png,28071,9,GroupI9,IBMS,143,143,0,1506,1426,63,29
SequenceDiagram.png,SequenceDiagram.png,https://raw.githubusercontent.com/GroupI9/IBMS/master/SequenceDiagram.png,28072,9,GroupI9,IBMS,143,143,0,1506,1426,63,29
