"#uml_file, file_path, file_url, file_id, repo_id, repo_user, repo_name, author, commiter, modifications, repo_age, file_age, commits_before, commits_after"
Class_Diagram__Component_View__scs.georesults.om__eredmeny__eredmeny.svg,docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__eredmeny__eredmeny.svg,https://raw.githubusercontent.com/sebcsaba/GeoResults/master/docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__eredmeny__eredmeny.svg,24846,18,sebcsaba,GeoResults,251,251,0,1628,1628,2,74
Class_Diagram__Component_View__scs.georesults.om__eredmeny__eredmeny1.png,docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__eredmeny__eredmeny1.png,https://raw.githubusercontent.com/sebcsaba/GeoResults/master/docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__eredmeny__eredmeny1.png,24848,18,sebcsaba,GeoResults,251,251,0,1628,1628,2,74
Class_Diagram__Component_View__scs.georesults.om__eredmeny__eredmeny2.png,docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__eredmeny__eredmeny2.png,https://raw.githubusercontent.com/sebcsaba/GeoResults/master/docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__eredmeny__eredmeny2.png,24849,18,sebcsaba,GeoResults,251,251,0,1628,1628,2,74
Class_Diagram__Component_View__scs.georesults.om__etap__etap.png,docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__etap__etap.png,https://raw.githubusercontent.com/sebcsaba/GeoResults/master/docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__etap__etap.png,24852,18,sebcsaba,GeoResults,251,251,0,1628,1628,2,74
Class_Diagram__Component_View__scs.georesults.om__etap__etap.svg,docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__etap__etap.svg,https://raw.githubusercontent.com/sebcsaba/GeoResults/master/docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__etap__etap.svg,24853,18,sebcsaba,GeoResults,251,251,0,1628,1628,2,74
Class_Diagram__Component_View__scs.georesults.om__kozos__kozos.png,docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__kozos__kozos.png,https://raw.githubusercontent.com/sebcsaba/GeoResults/master/docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__kozos__kozos.png,24857,18,sebcsaba,GeoResults,251,251,0,1628,1628,2,74
Class_Diagram__Component_View__scs.georesults.om__kozos__kozos.svg,docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__kozos__kozos.svg,https://raw.githubusercontent.com/sebcsaba/GeoResults/master/docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__kozos__kozos.svg,24858,18,sebcsaba,GeoResults,251,251,0,1628,1628,2,74
Class_Diagram__Component_View__scs.georesults.om__menetlevel__menetlevel.png,docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__menetlevel__menetlevel.png,https://raw.githubusercontent.com/sebcsaba/GeoResults/master/docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__menetlevel__menetlevel.png,24862,18,sebcsaba,GeoResults,251,251,0,1628,1628,2,74
Class_Diagram__Component_View__scs.georesults.om__menetlevel__menetlevel.svg,docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__menetlevel__menetlevel.svg,https://raw.githubusercontent.com/sebcsaba/GeoResults/master/docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__menetlevel__menetlevel.svg,24863,18,sebcsaba,GeoResults,251,251,0,1628,1628,2,74
Class_Diagram__Component_View__scs.georesults.om__nevezes__nevezes.png,docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__nevezes__nevezes.png,https://raw.githubusercontent.com/sebcsaba/GeoResults/master/docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__nevezes__nevezes.png,24867,18,sebcsaba,GeoResults,251,251,0,1628,1628,2,74
Class_Diagram__Component_View__scs.georesults.om__nevezes__nevezes.svg,docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__nevezes__nevezes.svg,https://raw.githubusercontent.com/sebcsaba/GeoResults/master/docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__nevezes__nevezes.svg,24868,18,sebcsaba,GeoResults,251,251,0,1628,1628,2,74
Class_Diagram__Component_View__scs.georesults.om__szlalom__szlalom.png,docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__szlalom__szlalom.png,https://raw.githubusercontent.com/sebcsaba/GeoResults/master/docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__szlalom__szlalom.png,24872,18,sebcsaba,GeoResults,251,251,0,1628,1628,2,74
