"#uml_file, file_path, file_url, file_id, repo_id, repo_user, repo_name, author, commiter, modifications, repo_age, file_age, commits_before, commits_after"
DiagrammeUML.png,POKEMONS/DiagrammeUML.png,https://raw.githubusercontent.com/worldeditna/nfilipch-ezuckerb-rvilelan/master/POKEMONS/DiagrammeUML.png,4,1,worldeditna,nfilipch-ezuckerb-rvilelan,2,2,0,1059,1058,1,0
UMLFinal.jpg,UMLFinal.jpg,https://raw.githubusercontent.com/nhetrick/MachineShop/master/UMLFinal.jpg,330,2,nhetrick,MachineShop,3,3,1,1057,1040,119,335
sumidClassDiagram.png,documentation/diagrams/sumidClassDiagram.png,https://raw.githubusercontent.com/xhujerr/Sumid/master/documentation/diagrams/sumidClassDiagram.png,378,4,xhujerr,Sumid,15,15,0,1058,1058,1,9
Class_Diagram.jpg,doc/images/realisatie/Class_Diagram.jpg,https://raw.githubusercontent.com/maleadt/stockplay/master/doc/images/realisatie/Class_Diagram.jpg,466,5,maleadt,stockplay,16,16,1,2243,2236,10,678
SequenceDiagram1.png,dokumentointi/SequenceDiagram1.png,https://raw.githubusercontent.com/glindstrom/OhHa/master/dokumentointi/SequenceDiagram1.png,2100,6,glindstrom,OhHa,23,23,0,1057,1041,63,37
SequenceDiagram2.png,dokumentointi/SequenceDiagram2.png,https://raw.githubusercontent.com/glindstrom/OhHa/master/dokumentointi/SequenceDiagram2.png,2101,6,glindstrom,OhHa,23,23,0,1057,1041,63,37
SequenceDiagram3.png,dokumentointi/SequenceDiagram3.png,https://raw.githubusercontent.com/glindstrom/OhHa/master/dokumentointi/SequenceDiagram3.png,2113,6,glindstrom,OhHa,23,23,0,1057,1033,77,23
class_diagram.png,dokumentointi/class_diagram.png,https://raw.githubusercontent.com/glindstrom/OhHa/master/dokumentointi/class_diagram.png,2064,6,glindstrom,OhHa,24,24,4,1057,1056,4,96
class_diagram.jpeg,doc/class_diagram.jpeg,https://raw.githubusercontent.com/hectorsanchez/acheckersgame/master/doc/class_diagram.jpeg,2307,7,hectorsanchez,acheckersgame,25,25,0,3153,2949,16,178
CP_Diagram.png,image/2015/CP_Diagram.png,https://raw.githubusercontent.com/minsOne/minsOne.github.io/master/image/2015/CP_Diagram.png,2765,8,minsOne,minsOne.github.io,39,39,0,835,365,225,184
CP_Diagram.png,image/2015/_site/CP_Diagram.png,https://raw.githubusercontent.com/minsOne/minsOne.github.io/master/image/2015/_site/CP_Diagram.png,2951,8,minsOne,minsOne.github.io,39,39,0,835,142,363,46
class_diagram.gif,gameoflife-web/tools/jmeter/docs/images/screenshots/class_diagram.gif,https://raw.githubusercontent.com/fxgerset/gameoflife/master/gameoflife-web/tools/jmeter/docs/images/screenshots/class_diagram.gif,4467,9,fxgerset,gameoflife,41,41,0,1055,1055,0,4
