"#uml_file, file_path, file_url, file_id, repo_id, repo_user, repo_name, author, commiter, modifications, repo_age, file_age, commits_before, commits_after"
DefinicaoDoProjeto.uml,DefinicaoDoProjeto.uml,https://raw.githubusercontent.com/fjorgemota/PowerMusic-SENAI/master/DefinicaoDoProjeto.uml,198497,81,fjorgemota,PowerMusic-SENAI,649,649,0,1456,1452,28,306
capturemjpeg.uml,docs/relazione/capturemjpeg.uml,https://raw.githubusercontent.com/nolith/CaptureMJPEG/master/docs/relazione/capturemjpeg.uml,198829,82,nolith,CaptureMJPEG,656,656,2,2957,2953,3,65
PIMmodel.uml,ASimOB/model/PIMmodel.uml,https://raw.githubusercontent.com/andresrosso/proyectogrado/master/ASimOB/model/PIMmodel.uml,198897,83,andresrosso,proyectogrado,660,660,5,1523,1466,4,37
applicationLifeCycles.uml,doc/model/applicationLifeCycles.uml,https://raw.githubusercontent.com/soundcloud/acra/master/doc/model/applicationLifeCycles.uml,199790,84,soundcloud,acra,669,669,1,1839,1839,10,103
model2.uml,libFMap_geometries/docs/model2.uml,https://raw.githubusercontent.com/CafeGIS/gvSIG2_0/master/libFMap_geometries/docs/model2.uml,59096,40,CafeGIS,gvSIG2_0,405,405,0,1308,1307,27,24
4prak.profile.uml,Models/4prak.profile.uml,https://raw.githubusercontent.com/artyrian/SystemRegisterUML/master/Models/4prak.profile.uml,116953,54,artyrian,SystemRegisterUML,523,523,0,1296,1278,16,8
Ecore.uml,gfx/svgs/svgSrc/good/ecore/Ecore.uml,https://raw.githubusercontent.com/Stefanqn/Thesis/master/gfx/svgs/svgSrc/good/ecore/Ecore.uml,199938,85,Stefanqn,Thesis,675,675,0,1322,1301,24,32
example.uml,br.ufes.inf.sml.example/model/example.uml,https://raw.githubusercontent.com/izontm/SML/master/br.ufes.inf.sml.example/model/example.uml,192455,73,izontm,SML,623,623,1,1399,1399,2,11
libvirtd.uml,etc/logrotate.d/libvirtd.uml,https://raw.githubusercontent.com/securitybreach/Cerberus/master/etc/logrotate.d/libvirtd.uml,203726,86,securitybreach,Cerberus,676,676,0,1658,355,159,7
ClassDiagram_1.uml,design/ClassDiagram_1.uml,https://raw.githubusercontent.com/pennstatephil/StackPointer/master/design/ClassDiagram_1.uml,197888,79,pennstatephil,StackPointer,642,642,2,1311,1289,33,144
